date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:21:39	2457016/2457016	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2002%20May%202025%2007:00:29%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-light-300.svg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-light-300.svg	(from https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/css/fontawesome.min.css)
21:21:39	450238/450238	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2002%20May%202025%2007:00:29%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-regular-400.eot	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-regular-400.eot	(from https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/css/fontawesome.min.css)
21:21:39	450238/450238	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2002%20May%202025%2007:00:29%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-regular-400.eot?	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-regular-400d41d.eot	(from https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/css/fontawesome.min.css)
21:21:40	168824/168824	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:00:29%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-regular-400.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-regular-400.woff2	(from https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/css/fontawesome.min.css)
21:21:40	224592/224592	---M--	200	added ('OK')	font/woff	date:Fri,%2002%20May%202025%2007:00:29%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-regular-400.woff	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-regular-400.woff	(from https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/css/fontawesome.min.css)
21:21:40	449944/449944	---M--	200	added ('OK')	font/ttf	date:Fri,%2002%20May%202025%2007:00:29%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-regular-400.ttf	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-regular-400.ttf	(from https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/css/fontawesome.min.css)
21:21:40	2193778/2193778	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2002%20May%202025%2007:00:29%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-regular-400.svg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-regular-400.svg	(from https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/css/fontawesome.min.css)
21:21:41	384110/384110	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2002%20May%202025%2007:00:29%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-solid-900.eot	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-solid-900.eot	(from https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/css/fontawesome.min.css)
21:21:41	384110/384110	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2002%20May%202025%2007:00:29%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-solid-900.eot?	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-solid-900d41d.eot	(from https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/css/fontawesome.min.css)
21:21:41	137104/137104	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:00:29%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-solid-900.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-solid-900.woff2	(from https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/css/fontawesome.min.css)
21:21:41	183368/183368	---M--	200	added ('OK')	font/woff	date:Fri,%2002%20May%202025%2007:00:29%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-solid-900.woff	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-solid-900.woff	(from https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/css/fontawesome.min.css)
21:21:41	383828/383828	---M--	200	added ('OK')	font/ttf	date:Fri,%2002%20May%202025%2007:00:29%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-solid-900.ttf	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-solid-900.ttf	(from https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/css/fontawesome.min.css)
21:21:42	1794563/1794563	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2002%20May%202025%2007:00:29%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-solid-900.svg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/webfonts/fa-solid-900.svg	(from https://universum-projekt.hr/wp-content/plugins/element-camp-pro/assets/fonts/fa/css/fontawesome.min.css)
21:21:42	39456/39456	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:06%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:42	24576/24576	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:06%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:42	4468/4468	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:06%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcnkawzu.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcnkawzu.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:42	18800/18800	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:06%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbxkawzu.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbxkawzu.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:43	44336/44336	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:06%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:43	22288/22288	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:06%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:43	13888/13888	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:06%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:43	28536/28536	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:06%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:44	44192/44192	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:06%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:44	35568/35568	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:09%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:44	22796/22796	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:09%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:44	4340/4340	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:09%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:44	17628/17628	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:09%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:45	40572/40572	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:09%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:45	20408/20408	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:09%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:45	13004/13004	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:09%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:45	26428/26428	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:09%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:46	40128/40128	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:09%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746171969)
21:21:46	32284/32284	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:11%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1746171971)
21:21:46	21272/21272	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:11%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1746171971)
21:21:46	2184/2184	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:11%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1746171971)
21:21:46	14852/14852	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:11%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1746171971)
21:21:47	9872/9872	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:11%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1746171971)
21:21:47	20760/20760	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:11%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1746171971)
21:21:47	34328/34328	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:11%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1746171971)
21:21:48	2182/2182	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Feb%202026%2020:21:47%20GMT	https://universum-projekt.hr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Funiversum-projekt.hr%2Farhitektura%2F	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-json/oembed/1.0/embed5c20.json	(from https://universum-projekt.hr/arhitektura/)
21:21:49	2334/2334	---MC-	200	added ('OK')	text/xml	date:Sat,%2014%20Feb%202026%2020:21:48%20GMT	https://universum-projekt.hr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Funiversum-projekt.hr%2Farhitektura%2F&format=xml	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-json/oembed/1.0/embed42c8	(from https://universum-projekt.hr/arhitektura/)
21:21:49	130/130	---M--	200	added ('OK')	text/css	date:Fri,%2024%20Oct%202025%2014:18:50%20GMT	https://universum-projekt.hr/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?ver=3.32.5	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min9287.css	(from https://universum-projekt.hr/arhitektura/)
21:21:49	254/254	---M--	200	added ('OK')	text/css	date:Fri,%2024%20Oct%202025%2014:18:49%20GMT	https://universum-projekt.hr/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.32.5	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/elementor/assets/css/widget-image.min9287.css	(from https://universum-projekt.hr/arhitektura/)
21:21:49	600/600	---M--	200	added ('OK')	text/css	date:Fri,%2024%20Oct%202025%2014:18:49%20GMT	https://universum-projekt.hr/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.32.5	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/elementor/assets/css/widget-heading.min9287.css	(from https://universum-projekt.hr/arhitektura/)
21:21:49	92325/92325	---M--	200	added ('OK')	text/css	date:Mon,%2008%20Dec%202025%2007:36:48%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/css/post-3410.css?ver=1765179408	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/css/post-34106bf2.css	(from https://universum-projekt.hr/arhitektura/)
21:21:50	17343/17343	---M--	200	added ('OK')	text/css	date:Fri,%2002%20May%202025%2007:46:15%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/dmsans.css?ver=1746171975	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/dmsansb3e4.css	(from https://universum-projekt.hr/arhitektura/)
21:21:51	5474/5474	---M--	200	added ('OK')	text/css	date:Mon,%2008%20Dec%202025%2007:36:20%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/css/post-3447.css?ver=1765179380	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/css/post-3447fb4a.css	(from https://universum-projekt.hr/arhitektura/)
21:21:51	81119/81119	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Feb%202026%2020:21:50%20GMT	https://universum-projekt.hr/wp-json/wp/v2/pages/3410	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-json/wp/v2/pages/3410.json	(from https://universum-projekt.hr/arhitektura/)
21:21:51	128977/128977	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Dec%202025%2010:20:10%20GMT	https://universum-projekt.hr/wp-content/uploads/2025/12/A1_92-Photo-1024x576.jpg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/2025/12/A1_92-Photo-1024x576.jpg	(from https://universum-projekt.hr/arhitektura/)
21:21:51	90629/90629	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Dec%202025%2010:21:46%20GMT	https://universum-projekt.hr/wp-content/uploads/2025/12/WhatsApp-Image-2025-09-11-at-15.02.56_7f36ee13-1024x576.jpg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/2025/12/WhatsApp-Image-2025-09-11-at-15.02.56_7f36ee13-1024x576.jpg	(from https://universum-projekt.hr/arhitektura/)
21:21:52	79888/79888	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Dec%202025%2010:22:55%20GMT	https://universum-projekt.hr/wp-content/uploads/2025/12/2-1024x576.jpg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/2025/12/2-1024x576.jpg	(from https://universum-projekt.hr/arhitektura/)
21:21:52	1943184/1943184	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Dec%202025%2010:20:10%20GMT	https://universum-projekt.hr/wp-content/uploads/2025/12/A1_92-Photo.jpg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/2025/12/A1_92-Photo.jpg	(from https://universum-projekt.hr/arhitektura/)
21:21:52	74399/74399	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Dec%202025%2010:26:54%20GMT	https://universum-projekt.hr/wp-content/uploads/2025/12/3-1024x576.jpg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/2025/12/3-1024x576.jpg	(from https://universum-projekt.hr/arhitektura/)
21:21:52	7290/7290	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/heading.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/heading.js	(from https://universum-projekt.hr/arhitektura/)
